trade_id,client_id,instrument_id,trade_date,side,raw_quantity,adjustment_factor,adjusted_quantity,running_adjusted_position
38203,1,14,2026-05-04,BUY,21.0,1.0,21.0,1120.0
38313,1,14,2026-05-06,BUY,60.0,1.0,60.0,1180.0
38448,1,14,2026-05-07,SELL,7.0,1.0,7.0,1173.0
38528,1,14,2026-05-07,SELL,15.0,1.0,15.0,1158.0
39416,1,14,2026-05-20,BUY,29.0,1.0,29.0,1187.0
39811,1,14,2026-05-29,BUY,9.0,1.0,9.0,1196.0
40377,1,14,2026-06-15,BUY,9.0,1.0,9.0,1205.0
41504,1,14,2026-07-21,SELL,48.0,1.0,48.0,1157.0
41881,1,14,2026-08-04,SELL,57.0,1.0,57.0,1100.0
7289,1,15,2024-10-23,BUY,10.0,1.0,10.0,10.0
11954,1,15,2025-01-15,SELL,10.0,1.0,10.0,0.0
16134,1,15,2025-02-28,BUY,22.0,1.0,22.0,22.0
23089,1,15,2025-07-23,BUY,40.0,1.0,40.0,62.0
23412,1,15,2025-08-05,BUY,12.0,1.0,12.0,74.0
23765,1,15,2025-08-19,BUY,3.0,1.0,3.0,77.0
26088,1,15,2025-09-17,SELL,23.0,1.0,23.0,54.0
33584,1,15,2026-02-10,SELL,18.0,1.0,18.0,36.0
34178,1,15,2026-02-23,BUY,8.0,1.0,8.0,44.0
324,1,16,2024-08-16,BUY,28.0,1.0,28.0,28.0
2463,1,16,2024-09-11,BUY,79.0,1.0,79.0,107.0
5532,1,16,2024-09-18,BUY,10.0,1.0,10.0,117.0
5827,1,16,2024-09-24,SELL,49.0,1.0,49.0,68.0
11705,1,16,2025-01-10,BUY,57.0,1.0,57.0,125.0
13849,1,16,2025-01-29,BUY,23.0,1.0,23.0,148.0
15745,1,16,2025-02-27,BUY,14.0,1.0,14.0,162.0
16501,1,16,2025-03-04,SELL,19.0,1.0,19.0,143.0
17378,1,16,2025-03-24,SELL,13.0,1.0,13.0,130.0
17707,1,16,2025-03-31,BUY,74.0,1.0,74.0,204.0
19592,1,16,2025-05-14,BUY,9.0,1.0,9.0,213.0
20701,1,16,2025-06-11,SELL,22.0,1.0,22.0,191.0
28464,1,16,2025-10-28,BUY,27.0,1.0,27.0,218.0
30282,1,16,2025-12-05,SELL,19.0,1.0,19.0,199.0
35219,1,16,2026-03-17,BUY,95.0,1.0,95.0,294.0
37642,1,16,2026-04-20,BUY,25.0,1.0,25.0,319.0
37669,1,16,2026-04-21,BUY,32.0,1.0,32.0,351.0
40973,1,16,2026-06-30,BUY,9.0,1.0,9.0,360.0
2063,1,17,2024-09-11,BUY,32.0,1.0,32.0,32.0
2710,1,17,2024-09-11,SELL,14.0,1.0,14.0,18.0
3052,1,17,2024-09-12,SELL,18.0,1.0,18.0,0.0
4906,1,17,2024-09-13,BUY,4.0,1.0,4.0,4.0
6298,1,17,2024-10-03,SELL,4.0,1.0,4.0,0.0
6561,1,17,2024-10-09,BUY,18.0,1.0,18.0,18.0
6634,1,17,2024-10-10,BUY,15.0,1.0,15.0,33.0
8109,1,17,2024-10-28,BUY,25.0,1.0,25.0,58.0
10402,1,17,2024-12-13,BUY,7.0,1.0,7.0,65.0
18496,1,17,2025-04-17,BUY,15.0,1.0,15.0,80.0
19995,1,17,2025-05-23,SELL,21.0,1.0,21.0,59.0
22049,1,17,2025-07-03,BUY,8.0,1.0,8.0,67.0
30889,1,17,2025-12-22,SELL,51.0,1.0,51.0,16.0
525,1,18,2024-08-26,BUY,13.0,1.0,13.0,13.0
1544,1,18,2024-09-09,BUY,43.0,1.0,43.0,56.0
1939,1,18,2024-09-11,BUY,17.0,1.0,17.0,73.0
3839,1,18,2024-09-12,SELL,32.0,1.0,32.0,41.0
7207,1,18,2024-10-22,SELL,16.0,1.0,16.0,25.0
9531,1,18,2024-11-22,BUY,34.0,1.0,34.0,59.0
10743,1,18,2024-12-23,BUY,9.0,1.0,9.0,68.0
11449,1,18,2025-01-07,BUY,20.0,1.0,20.0,88.0
16567,1,18,2025-03-05,SELL,53.0,1.0,53.0,35.0
19138,1,18,2025-05-02,SELL,35.0,1.0,35.0,0.0
29777,1,18,2025-11-25,BUY,30.0,1.0,30.0,30.0
30161,1,18,2025-12-03,BUY,31.0,1.0,31.0,61.0
30696,1,18,2025-12-17,BUY,26.0,1.0,26.0,87.0
31667,1,18,2026-01-07,BUY,39.0,1.0,39.0,126.0
32259,1,18,2026-01-16,SELL,14.0,1.0,14.0,112.0
38484,1,18,2026-05-07,BUY,16.0,1.0,16.0,128.0
39410,1,18,2026-05-20,BUY,33.0,1.0,33.0,161.0
2315,1,19,2024-09-11,BUY,14.0,1.0,14.0,14.0
7290,1,19,2024-10-23,BUY,9.0,1.0,9.0,23.0
8025,1,19,2024-10-25,SELL,23.0,1.0,23.0,0.0
16869,1,19,2025-03-11,BUY,17.0,1.0,17.0,17.0
18627,1,19,2025-04-21,BUY,30.0,1.0,30.0,47.0
20599,1,19,2025-06-10,BUY,30.0,1.0,30.0,77.0
23496,1,19,2025-08-07,SELL,15.0,1.0,15.0,62.0
26667,1,19,2025-09-23,SELL,34.0,1.0,34.0,28.0
28771,1,19,2025-11-04,SELL,28.0,1.0,28.0,0.0
29217,1,19,2025-11-12,BUY,12.0,1.0,12.0,12.0
30938,1,19,2025-12-23,BUY,46.0,1.0,46.0,58.0
34791,1,19,2026-03-06,BUY,19.0,1.0,19.0,77.0
36425,1,19,2026-04-09,SELL,21.0,1.0,21.0,56.0
40977,1,19,2026-06-30,BUY,20.0,1.0,20.0,76.0
120,1,20,2024-08-08,BUY,29.0,1.0,29.0,29.0
1893,1,20,2024-09-10,BUY,18.0,1.0,18.0,47.0
2732,1,20,2024-09-11,SELL,16.0,1.0,16.0,31.0
4391,1,20,2024-09-13,SELL,31.0,1.0,31.0,0.0
5105,1,20,2024-09-16,BUY,22.0,1.0,22.0,22.0
11021,1,20,2024-12-30,BUY,16.0,1.0,16.0,38.0
17182,1,20,2025-03-18,BUY,38.0,1.0,38.0,76.0
19866,1,20,2025-05-21,SELL,9.0,1.0,9.0,67.0
26022,1,20,2025-09-17,BUY,20.0,1.0,20.0,87.0
28866,1,20,2025-11-05,BUY,6.0,1.0,6.0,93.0
29747,1,20,2025-11-25,BUY,41.0,1.0,41.0,134.0
31849,1,20,2026-01-09,SELL,49.0,1.0,49.0,85.0
35417,1,20,2026-03-20,BUY,87.0,1.0,87.0,172.0
40548,1,20,2026-06-18,BUY,27.0,1.0,27.0,199.0
2613,1,21,2024-09-11,BUY,60.0,1.0,60.0,60.0
7403,1,21,2024-10-23,SELL,18.0,1.0,18.0,42.0
9450,1,21,2024-11-21,BUY,43.0,1.0,43.0,85.0
10297,1,21,2024-12-11,BUY,23.0,1.0,23.0,108.0
17041,1,21,2025-03-14,BUY,17.0,1.0,17.0,125.0
17622,1,21,2025-03-27,BUY,13.0,1.0,13.0,138.0
17804,1,21,2025-04-01,BUY,15.0,1.0,15.0,153.0
19996,1,21,2025-05-23,SELL,23.0,1.0,23.0,130.0
20141,1,21,2025-05-28,SELL,18.0,1.0,18.0,112.0
22914,1,21,2025-07-16,SELL,4.0,1.0,4.0,108.0
26083,1,21,2025-09-17,BUY,59.0,1.0,59.0,167.0
30973,1,21,2025-12-24,SELL,10.0,1.0,10.0,157.0
31648,1,21,2026-01-07,BUY,22.0,1.0,22.0,179.0
35216,1,21,2026-03-17,SELL,5.0,1.0,5.0,174.0
35819,1,21,2026-03-31,SELL,23.0,1.0,23.0,151.0
40095,1,21,2026-06-08,BUY,20.0,1.0,20.0,171.0
41848,1,21,2026-08-03,BUY,28.0,1.0,28.0,199.0
1177,1,22,2024-09-06,BUY,19.0,1.0,19.0,19.0
2924,1,22,2024-09-11,BUY,29.0,1.0,29.0,48.0
3398,1,22,2024-09-12,BUY,37.0,1.0,37.0,85.0
3779,1,22,2024-09-12,SELL,40.0,1.0,40.0,45.0
9554,1,22,2024-11-25,BUY,81.0,1.0,81.0,126.0
13637,1,22,2025-01-28,SELL,26.0,1.0,26.0,100.0
13724,1,22,2025-01-28,BUY,59.0,1.0,59.0,159.0
14519,1,22,2025-02-06,BUY,17.0,1.0,17.0,176.0
19751,1,22,2025-05-19,BUY,29.0,1.0,29.0,205.0
25865,1,22,2025-09-16,BUY,8.0,1.0,8.0,213.0
26230,1,22,2025-09-18,BUY,10.0,1.0,10.0,223.0
33921,1,22,2026-02-17,BUY,50.0,1.0,50.0,273.0
34353,1,22,2026-02-26,BUY,25.0,1.0,25.0,298.0
36021,1,22,2026-04-03,BUY,9.0,1.0,9.0,307.0
1723,1,23,2024-09-10,BUY,5.0,1.0,5.0,5.0
6196,1,23,2024-10-02,BUY,21.0,1.0,21.0,26.0
7819,1,23,2024-10-25,BUY,23.0,1.0,23.0,49.0
9607,1,23,2024-11-26,BUY,28.0,1.0,28.0,77.0
13126,1,23,2025-01-24,SELL,20.0,1.0,20.0,57.0
14675,1,23,2025-02-10,BUY,56.0,1.0,56.0,113.0
17453,1,23,2025-03-25,BUY,33.0,1.0,33.0,146.0
20616,1,23,2025-06-10,SELL,15.0,1.0,15.0,131.0
22993,1,23,2025-07-18,BUY,13.0,1.0,13.0,144.0
23890,1,23,2025-08-25,BUY,58.0,1.0,58.0,202.0
24376,1,23,2025-09-05,BUY,17.0,1.0,17.0,219.0
27995,1,23,2025-10-20,SELL,18.0,1.0,18.0,201.0
28396,1,23,2025-10-28,BUY,27.0,1.0,27.0,228.0
29340,1,23,2025-11-14,BUY,9.0,1.0,9.0,237.0
30537,1,23,2025-12-12,BUY,37.0,1.0,37.0,274.0
33234,1,23,2026-02-03,SELL,29.0,1.0,29.0,245.0
34319,1,23,2026-02-25,BUY,7.0,1.0,7.0,252.0
36530,1,23,2026-04-10,SELL,16.0,1.0,16.0,236.0
40600,1,23,2026-06-19,BUY,10.0,1.0,10.0,246.0
40728,1,23,2026-06-24,SELL,4.0,1.0,4.0,242.0
134,1,24,2024-08-08,BUY,33.0,1.0,33.0,33.0
272,1,24,2024-08-14,BUY,17.0,1.0,17.0,50.0
541,1,24,2024-08-27,BUY,34.0,1.0,34.0,84.0
1421,1,24,2024-09-09,BUY,9.0,1.0,9.0,93.0
1694,1,24,2024-09-10,BUY,4.0,1.0,4.0,97.0
1803,1,24,2024-09-10,SELL,11.0,1.0,11.0,86.0
1832,1,24,2024-09-10,BUY,26.0,1.0,26.0,112.0
1940,1,24,2024-09-11,BUY,6.0,1.0,6.0,118.0
1946,1,24,2024-09-11,BUY,17.0,1.0,17.0,135.0
2010,1,24,2024-09-11,BUY,45.0,1.0,45.0,180.0
2354,1,24,2024-09-11,BUY,16.0,1.0,16.0,196.0
2584,1,24,2024-09-11,SELL,8.0,1.0,8.0,188.0
3410,1,24,2024-09-12,BUY,14.0,1.0,14.0,202.0
3711,1,24,2024-09-12,BUY,8.0,1.0,8.0,210.0
3942,1,24,2024-09-12,BUY,14.0,1.0,14.0,224.0
4281,1,24,2024-09-13,BUY,16.0,1.0,16.0,240.0
4579,1,24,2024-09-13,SELL,9.0,1.0,9.0,231.0
4743,1,24,2024-09-13,BUY,18.0,1.0,18.0,249.0
5010,1,24,2024-09-16,BUY,14.0,1.0,14.0,263.0
5711,1,24,2024-09-23,BUY,34.0,1.0,34.0,297.0
6254,1,24,2024-10-02,BUY,14.0,1.0,14.0,311.0
6329,1,24,2024-10-03,SELL,23.0,1.0,23.0,288.0
6739,1,24,2024-10-11,BUY,8.0,1.0,8.0,296.0
6883,1,24,2024-10-15,BUY,14.0,1.0,14.0,310.0
7210,1,24,2024-10-22,BUY,32.0,1.0,32.0,342.0
7302,1,24,2024-10-23,BUY,55.0,1.0,55.0,397.0
7970,1,24,2024-10-25,BUY,25.0,1.0,25.0,422.0
8189,1,24,2024-10-28,BUY,14.0,1.0,14.0,436.0
8284,1,24,2024-10-29,BUY,45.0,1.0,45.0,481.0
8314,1,24,2024-10-29,BUY,31.0,1.0,31.0,512.0
8694,1,24,2024-11-06,BUY,12.0,1.0,12.0,524.0
8910,1,24,2024-11-11,BUY,21.0,1.0,21.0,545.0
9031,1,24,2024-11-13,BUY,10.0,1.0,10.0,555.0
9103,1,24,2024-11-14,SELL,50.0,1.0,50.0,505.0
9205,1,24,2024-11-18,BUY,5.0,1.0,5.0,510.0
9269,1,24,2024-11-19,BUY,30.0,1.0,30.0,540.0
10112,1,24,2024-12-06,SELL,69.0,1.0,69.0,471.0
10442,1,24,2024-12-16,BUY,9.0,1.0,9.0,480.0
12003,1,24,2025-01-16,BUY,12.0,1.0,12.0,492.0
12129,1,24,2025-01-17,BUY,30.0,1.0,30.0,522.0
12284,1,24,2025-01-21,BUY,28.0,1.0,28.0,550.0
12298,1,24,2025-01-21,BUY,11.0,1.0,11.0,561.0
12440,1,24,2025-01-21,SELL,25.0,1.0,25.0,536.0
12589,1,24,2025-01-22,BUY,28.0,1.0,28.0,564.0
13529,1,24,2025-01-27,SELL,34.0,1.0,34.0,530.0
13632,1,24,2025-01-28,SELL,76.0,1.0,76.0,454.0
13643,1,24,2025-01-28,BUY,5.0,1.0,5.0,459.0
13861,1,24,2025-01-29,BUY,8.0,1.0,8.0,467.0
14396,1,24,2025-02-04,BUY,34.0,1.0,34.0,501.0
14417,1,24,2025-02-04,BUY,26.0,1.0,26.0,527.0
14603,1,24,2025-02-07,SELL,10.0,1.0,10.0,517.0
14833,1,24,2025-02-12,SELL,82.0,1.0,82.0,435.0
14874,1,24,2025-02-13,BUY,19.0,1.0,19.0,454.0
14889,1,24,2025-02-13,BUY,17.0,1.0,17.0,471.0
14946,1,24,2025-02-14,BUY,17.0,1.0,17.0,488.0
15505,1,24,2025-02-26,BUY,43.0,1.0,43.0,531.0
15516,1,24,2025-02-26,SELL,28.0,1.0,28.0,503.0
16119,1,24,2025-02-28,BUY,13.0,1.0,13.0,516.0
16408,1,24,2025-03-04,SELL,17.0,1.0,17.0,499.0
16620,1,24,2025-03-05,BUY,36.0,1.0,36.0,535.0
17222,1,24,2025-03-19,SELL,32.0,1.0,32.0,503.0
17405,1,24,2025-03-24,BUY,27.0,1.0,27.0,530.0
17619,1,24,2025-03-27,BUY,33.0,1.0,33.0,563.0
17784,1,24,2025-04-01,SELL,20.0,1.0,20.0,543.0
17847,1,24,2025-04-02,BUY,39.0,1.0,39.0,582.0
18153,1,24,2025-04-09,SELL,19.0,1.0,19.0,563.0
18375,1,24,2025-04-15,BUY,7.0,1.0,7.0,570.0
18424,1,24,2025-04-16,SELL,11.0,1.0,11.0,559.0
19512,1,24,2025-05-13,BUY,17.0,1.0,17.0,576.0
19638,1,24,2025-05-15,SELL,63.0,1.0,63.0,513.0
19878,1,24,2025-05-21,BUY,125.0,1.0,125.0,638.0
19945,1,24,2025-05-22,SELL,11.0,1.0,11.0,627.0
20127,1,24,2025-05-28,BUY,19.0,1.0,19.0,646.0
20317,1,24,2025-06-02,BUY,23.0,1.0,23.0,669.0
20420,1,24,2025-06-04,BUY,35.0,1.0,35.0,704.0
20579,1,24,2025-06-09,SELL,65.0,1.0,65.0,639.0
20887,1,24,2025-06-17,BUY,26.0,1.0,26.0,665.0
21103,1,24,2025-06-23,BUY,14.0,1.0,14.0,679.0
22198,1,24,2025-07-04,BUY,98.0,1.0,98.0,777.0
22829,1,24,2025-07-14,SELL,60.0,1.0,60.0,717.0
23380,1,24,2025-08-04,SELL,8.0,1.0,8.0,709.0
23399,1,24,2025-08-04,BUY,11.0,1.0,11.0,720.0
24238,1,24,2025-09-03,BUY,32.0,1.0,32.0,752.0
24627,1,24,2025-09-10,SELL,22.0,1.0,22.0,730.0
25136,1,24,2025-09-12,BUY,21.0,1.0,21.0,751.0
25416,1,24,2025-09-15,BUY,16.0,1.0,16.0,767.0
25771,1,24,2025-09-16,BUY,27.0,1.0,27.0,794.0
26622,1,24,2025-09-23,BUY,14.0,1.0,14.0,808.0
27103,1,24,2025-10-02,BUY,22.0,1.0,22.0,830.0
27126,1,24,2025-10-02,BUY,19.0,1.0,19.0,849.0
27602,1,24,2025-10-10,BUY,20.0,1.0,20.0,869.0
28176,1,24,2025-10-22,BUY,21.0,1.0,21.0,890.0
28412,1,24,2025-10-28,BUY,26.0,1.0,26.0,916.0
28513,1,24,2025-10-29,BUY,25.0,1.0,25.0,941.0
28594,1,24,2025-10-30,BUY,13.0,1.0,13.0,954.0
29362,1,24,2025-11-17,BUY,21.0,1.0,21.0,975.0
30695,1,24,2025-12-17,BUY,19.0,1.0,19.0,994.0
30874,1,24,2025-12-22,BUY,10.0,1.0,10.0,1004.0
30916,1,24,2025-12-23,BUY,32.0,1.0,32.0,1036.0
31498,1,24,2026-01-05,BUY,24.0,1.0,24.0,1060.0
31539,1,24,2026-01-05,SELL,28.0,1.0,28.0,1032.0
31716,1,24,2026-01-08,SELL,9.0,1.0,9.0,1023.0
31776,1,24,2026-01-08,BUY,52.0,1.0,52.0,1075.0
32053,1,24,2026-01-14,SELL,17.0,1.0,17.0,1058.0
32256,1,24,2026-01-16,SELL,3.0,1.0,3.0,1055.0
32826,1,24,2026-01-27,BUY,15.0,1.0,15.0,1070.0
33520,1,24,2026-02-10,SELL,23.0,1.0,23.0,1047.0
35193,1,24,2026-03-17,SELL,15.0,1.0,15.0,1032.0
35429,1,24,2026-03-20,SELL,52.0,1.0,52.0,980.0
36281,1,24,2026-04-09,BUY,48.0,1.0,48.0,1028.0
36591,1,24,2026-04-10,BUY,9.0,1.0,9.0,1037.0
36623,1,24,2026-04-10,BUY,43.0,1.0,43.0,1080.0
37452,1,24,2026-04-16,SELL,9.0,1.0,9.0,1071.0
37738,1,24,2026-04-22,SELL,8.0,1.0,8.0,1063.0
38117,1,24,2026-04-30,SELL,21.0,1.0,21.0,1042.0
38155,1,24,2026-05-01,BUY,26.0,1.0,26.0,1068.0
38836,1,24,2026-05-11,BUY,29.0,1.0,29.0,1097.0
39785,1,24,2026-05-29,BUY,19.0,1.0,19.0,1116.0
40037,1,24,2026-06-04,BUY,5.0,1.0,5.0,1121.0
40162,1,24,2026-06-09,BUY,19.0,1.0,19.0,1140.0
40638,1,24,2026-06-22,BUY,6.0,1.0,6.0,1146.0
40767,1,24,2026-06-24,BUY,42.0,1.0,42.0,1188.0
41640,1,24,2026-07-24,SELL,37.0,1.0,37.0,1151.0
4041,1,25,2024-09-13,BUY,6.0,3.0,18.0,18.0
5757,1,25,2024-09-23,BUY,13.0,3.0,39.0,57.0
10346,1,25,2024-12-12,SELL,6.0,1.0,6.0,51.0
11366,1,25,2025-01-06,BUY,41.0,1.0,41.0,92.0
11971,1,25,2025-01-15,BUY,11.0,1.0,11.0,103.0
13743,1,25,2025-01-28,SELL,28.0,1.0,28.0,75.0
21803,1,25,2025-07-01,SELL,17.0,1.0,17.0,58.0
22518,1,25,2025-07-09,BUY,8.0,1.0,8.0,66.0
41526,1,25,2026-07-21,SELL,26.0,1.0,26.0,40.0
5761,1,26,2024-09-23,BUY,25.0,0.5,12.5,12.5
7423,1,26,2024-10-23,BUY,44.0,0.5,22.0,34.5
7834,1,26,2024-10-25,BUY,11.0,0.5,5.5,40.0
8047,1,26,2024-10-28,BUY,29.0,0.5,14.5,54.5
11649,1,26,2025-01-09,BUY,5.0,0.5,2.5,57.0
11841,1,26,2025-01-14,SELL,34.0,0.5,17.0,40.0
17991,1,26,2025-04-07,SELL,56.0,0.5,28.0,12.0
21129,1,26,2025-06-24,BUY,76.0,0.5,38.0,50.0
21922,1,26,2025-07-02,BUY,12.0,0.5,6.0,56.0
25265,1,26,2025-09-12,SELL,32.0,1.0,32.0,24.0
26500,1,26,2025-09-19,BUY,41.0,1.0,41.0,65.0
27151,1,26,2025-10-02,BUY,26.0,1.0,26.0,91.0
29928,1,26,2025-11-27,BUY,19.0,1.0,19.0,110.0
30086,1,26,2025-12-02,BUY,14.0,1.0,14.0,124.0
32023,1,26,2026-01-13,BUY,43.0,1.0,43.0,167.0
33537,1,26,2026-02-10,BUY,78.0,1.0,78.0,245.0
39482,1,26,2026-05-21,BUY,9.0,1.0,9.0,254.0
39630,1,26,2026-05-26,BUY,40.0,1.0,40.0,294.0
40160,1,26,2026-06-09,SELL,26.0,1.0,26.0,268.0
3435,1,27,2024-09-12,BUY,24.0,1.0,24.0,24.0
4026,1,27,2024-09-12,BUY,35.0,1.0,35.0,59.0
9053,1,27,2024-11-13,BUY,11.0,1.0,11.0,70.0
9423,1,27,2024-11-21,SELL,12.0,1.0,12.0,58.0
14296,1,27,2025-02-03,BUY,16.0,1.0,16.0,74.0
14509,1,27,2025-02-06,BUY,13.0,1.0,13.0,87.0
14652,1,27,2025-02-10,SELL,26.0,1.0,26.0,61.0
22083,1,27,2025-07-03,BUY,21.0,1.0,21.0,82.0
35624,1,27,2026-03-26,BUY,11.0,1.0,11.0,93.0
36361,1,27,2026-04-09,BUY,38.0,1.0,38.0,131.0
36915,1,27,2026-04-14,SELL,18.0,1.0,18.0,113.0
37830,1,27,2026-04-23,SELL,68.0,1.0,68.0,45.0
39825,1,27,2026-05-29,SELL,15.0,1.0,15.0,30.0
2657,1,28,2024-09-11,BUY,28.0,1.0,28.0,28.0
4920,1,28,2024-09-13,BUY,46.0,1.0,46.0,74.0
8403,1,28,2024-10-30,BUY,37.0,1.0,37.0,111.0
15548,1,28,2025-02-26,BUY,11.0,1.0,11.0,122.0
18491,1,28,2025-04-17,BUY,36.0,1.0,36.0,158.0
19943,1,28,2025-05-22,BUY,34.0,1.0,34.0,192.0
22559,1,28,2025-07-10,SELL,29.0,1.0,29.0,163.0
23086,1,28,2025-07-23,BUY,35.0,1.0,35.0,198.0
24526,1,28,2025-09-09,BUY,46.0,1.0,46.0,244.0
25891,1,28,2025-09-16,BUY,19.0,1.0,19.0,263.0
27506,1,28,2025-10-09,BUY,27.0,1.0,27.0,290.0
28540,1,28,2025-10-29,SELL,15.0,1.0,15.0,275.0
35165,1,28,2026-03-16,BUY,15.0,1.0,15.0,290.0
36697,1,28,2026-04-13,BUY,16.0,1.0,16.0,306.0
38652,1,28,2026-05-08,BUY,40.0,1.0,40.0,346.0
39590,1,28,2026-05-25,SELL,15.0,1.0,15.0,331.0
40133,1,28,2026-06-08,SELL,9.0,1.0,9.0,322.0
41068,1,28,2026-07-03,BUY,7.0,1.0,7.0,329.0
421,1,29,2024-08-21,BUY,60.0,1.0,60.0,60.0
1657,1,29,2024-09-09,BUY,42.0,1.0,42.0,102.0
5463,1,29,2024-09-17,SELL,11.0,1.0,11.0,91.0
6839,1,29,2024-10-14,BUY,28.0,1.0,28.0,119.0
14076,1,29,2025-01-29,BUY,54.0,1.0,54.0,173.0
23401,1,29,2025-08-04,BUY,11.0,1.0,11.0,184.0
26655,1,29,2025-09-23,SELL,23.0,1.0,23.0,161.0
32180,1,29,2026-01-15,SELL,25.0,1.0,25.0,136.0
33402,1,29,2026-02-06,BUY,36.0,1.0,36.0,172.0
37249,1,29,2026-04-15,SELL,65.0,1.0,65.0,107.0
39844,1,29,2026-06-01,SELL,45.0,1.0,45.0,62.0
5535,1,30,2024-09-18,BUY,13.0,1.0,13.0,13.0
8003,1,30,2024-10-25,BUY,16.0,1.0,16.0,29.0
8797,1,30,2024-11-07,BUY,22.0,1.0,22.0,51.0
12890,1,30,2025-01-23,BUY,8.0,1.0,8.0,59.0
21644,1,30,2025-06-30,BUY,41.0,1.0,41.0,100.0
23593,1,30,2025-08-12,BUY,15.0,1.0,15.0,115.0
33671,1,30,2026-02-12,SELL,30.0,1.0,30.0,85.0
35565,1,30,2026-03-25,SELL,60.0,1.0,60.0,25.0
35667,1,30,2026-03-26,SELL,25.0,1.0,25.0,0.0
38132,1,30,2026-05-01,BUY,13.0,1.0,13.0,13.0
2093,1,31,2024-09-11,BUY,50.0,1.0,50.0,50.0
13519,1,31,2025-01-27,BUY,16.0,1.0,16.0,66.0
13900,1,31,2025-01-29,SELL,17.0,1.0,17.0,49.0
14027,1,31,2025-01-29,SELL,32.0,1.0,32.0,17.0
14231,1,31,2025-01-31,BUY,7.0,1.0,7.0,24.0
16770,1,31,2025-03-10,SELL,24.0,1.0,24.0,0.0
19955,1,31,2025-05-22,BUY,8.0,1.0,8.0,8.0
22214,1,31,2025-07-04,BUY,20.0,1.0,20.0,28.0
24280,1,31,2025-09-04,SELL,13.0,1.0,13.0,15.0
24474,1,31,2025-09-09,SELL,15.0,1.0,15.0,0.0
32232,1,31,2026-01-16,BUY,106.0,1.0,106.0,106.0
40355,1,31,2026-06-15,BUY,40.0,1.0,40.0,146.0
12169,1,32,2025-01-20,BUY,51.0,1.0,51.0,51.0
13290,1,32,2025-01-24,BUY,23.0,1.0,23.0,74.0
14642,1,32,2025-02-10,SELL,19.0,1.0,19.0,55.0
18648,1,32,2025-04-22,BUY,14.0,1.0,14.0,69.0
20103,1,32,2025-05-27,BUY,24.0,1.0,24.0,93.0
20676,1,32,2025-06-11,BUY,10.0,1.0,10.0,103.0
33084,1,32,2026-01-30,BUY,50.0,1.0,50.0,153.0
35339,1,32,2026-03-19,SELL,22.0,1.0,22.0,131.0
1187,1,33,2024-09-06,BUY,21.0,1.0,21.0,21.0
1463,1,33,2024-09-09,BUY,18.0,1.0,18.0,39.0
3157,1,33,2024-09-12,BUY,13.0,1.0,13.0,52.0
6579,1,33,2024-10-09,SELL,24.0,1.0,24.0,28.0
8459,1,33,2024-10-31,SELL,25.0,1.0,25.0,3.0
16471,1,33,2025-03-04,BUY,32.0,1.0,32.0,35.0
16673,1,33,2025-03-06,BUY,26.0,1.0,26.0,61.0
25308,1,33,2025-09-12,BUY,15.0,1.0,15.0,76.0
29807,1,33,2025-11-25,SELL,50.0,1.0,50.0,26.0
33937,1,33,2026-02-18,SELL,26.0,1.0,26.0,0.0
34982,1,33,2026-03-11,BUY,13.0,1.0,13.0,13.0
38346,1,33,2026-05-06,SELL,6.0,1.0,6.0,7.0
38349,1,33,2026-05-06,SELL,6.0,1.0,6.0,1.0
1768,1,34,2024-09-10,BUY,11.0,0.25,2.75,2.75
2779,1,34,2024-09-11,BUY,32.0,0.25,8.0,10.75
2902,1,34,2024-09-11,BUY,49.0,0.25,12.25,23.0
3476,1,34,2024-09-12,BUY,14.0,0.25,3.5,26.5
4067,1,34,2024-09-13,BUY,6.0,0.25,1.5,28.0
4111,1,34,2024-09-13,BUY,27.0,0.25,6.75,34.75
4236,1,34,2024-09-13,BUY,16.0,0.25,4.0,38.75
4371,1,34,2024-09-13,BUY,31.0,0.25,7.75,46.5
4379,1,34,2024-09-13,BUY,41.0,0.25,10.25,56.75
4416,1,34,2024-09-13,SELL,40.0,0.25,10.0,46.75
5182,1,34,2024-09-16,BUY,22.0,0.25,5.5,52.25
5200,1,34,2024-09-16,SELL,25.0,0.25,6.25,46.0
5279,1,34,2024-09-17,BUY,20.0,0.25,5.0,51.0
5526,1,34,2024-09-18,BUY,13.0,0.25,3.25,54.25
5999,1,34,2024-09-27,BUY,16.0,0.25,4.0,58.25
6177,1,34,2024-10-01,SELL,38.0,0.25,9.5,48.75
6920,1,34,2024-10-16,SELL,50.0,0.25,12.5,36.25
7030,1,34,2024-10-17,BUY,10.0,0.25,2.5,38.75
7064,1,34,2024-10-17,BUY,32.0,0.25,8.0,46.75
7286,1,34,2024-10-23,SELL,7.0,0.25,1.75,45.0
7780,1,34,2024-10-24,SELL,9.0,0.25,2.25,42.75
8140,1,34,2024-10-28,BUY,26.0,0.25,6.5,49.25
8513,1,34,2024-11-01,SELL,36.0,0.25,9.0,40.25
8758,1,34,2024-11-07,SELL,31.0,0.25,7.75,32.5
8790,1,34,2024-11-07,BUY,63.0,0.25,15.75,48.25
9281,1,34,2024-11-19,SELL,56.0,0.25,14.0,34.25
9541,1,34,2024-11-25,SELL,37.0,0.25,9.25,25.0
9805,1,34,2024-11-29,SELL,24.0,0.25,6.0,19.0
